h1,h2,h3,h4,p1,p2,p3,p4,pt,   cost
1.044654994,1.352231957,3.202697715,4.52817309,6.407945588,2.67809536,2.990332134,13.03362692,25.11,10006.71445
2.225606345,2.548302079,3.340945937,4.864289014,5.678880138,2.493572778,2.792889205,11.41465788,22.38,10006.71474
2.257595188,2.815343512,3.579649233,3.745989689,7.111880561,3.238443124,3.518201087,14.31147464,28.17999942,10006.71501
2.366045595,2.488334642,3.712215857,3.751191377,7.141145192,3.09486099,3.642319129,14.30132544,28.17965075,10006.71508
1.186923347,1.707645167,3.187456132,3.901261266,7.127172278,3.113920359,3.427650168,14.5112572,28.18,10006.7168
1.076463403,2.638003922,3.30502087,3.384979244,7.862303387,3.589941665,3.893269607,16.27448532,31.61999998,10006.71734
2.159143405,2.296539454,3.4283962,3.790264578,7.146932528,3.209905828,3.501588306,14.32157332,28.17999998,10006.71879
1.711656013,2.482838124,3.973239278,4.871803778,5.650325056,2.497938179,2.749621996,11.48211477,22.38,10006.71912
1.52172003,3.67331384,4.735890304,4.802389033,5.566866055,2.537109721,2.757464266,11.51859186,22.3800319,10006.72316
1.385903419,3.005694157,3.525620867,4.927354206,5.580963179,2.482311667,2.765949653,11.5507755,22.38,10006.72588
2.002871992,2.238884261,4.215972195,4.884406369,5.693504767,2.50483024,2.742023477,11.43964152,22.38,10006.72624
1.247336185,3.069481437,4.860674936,4.869175841,5.557467274,2.140155488,3.091523789,11.59085503,22.38000158,10006.72638
2.478795444,2.831277659,3.128436354,4.900278809,5.670743279,2.498948671,2.818597175,11.39171088,22.38,10006.72744
1.676838881,2.791622891,3.854742444,4.308925229,6.307517764,2.84494002,3.104362105,12.85318011,25.11,10006.72886
1.771448521,2.214480096,4.246814307,4.910870173,5.67965919,2.496307652,2.731778272,11.47225489,22.38,10006.7289
2.20497942,2.92678438,3.535961491,4.888704269,5.652456215,2.513987895,2.796796405,11.41675949,22.38,10006.73228
1.616952833,3.361312331,4.231550206,4.865277413,5.589139634,2.527658187,2.763978559,11.49922362,22.37999999,10006.73311
3.029773125,3.148470929,3.815074195,4.831723431,5.671292825,2.545780107,2.80789821,11.35502886,22.38,10006.73341
2.619612503,2.658157591,3.396850383,4.905004863,5.687666248,2.508537735,2.802928093,11.38086792,22.38,10006.73383
1.002125255,4.421522504,4.742689479,4.907481118,5.458737497,2.510672984,2.721649844,11.6889397,22.38000002,10006.73571
2.489931723,3.181949861,4.729947377,4.8193231,5.651678968,2.559906424,2.777493754,11.39080874,22.37988789,10006.73898
1.653324267,2.197420066,3.260265565,3.422575557,7.981333959,3.609703652,3.916541142,16.11242103,31.61999978,10006.73927
1.684166404,2.996963857,3.714726811,4.931970086,5.613394124,2.505262149,2.77446095,11.48688278,22.38,10006.7394
2.182077526,2.374997629,2.540146942,3.907273904,7.140956811,3.163112873,3.556790886,14.31913943,28.18,10006.73976
1.475189544,3.013486021,4.449431146,4.913142103,5.591451171,2.517430723,2.742178611,11.5289395,22.38,10006.74077
1.448065718,1.998016697,2.545892339,3.492593004,7.982604062,3.544659077,3.937448664,16.1552882,31.62,10006.74201
1.16708852,2.919867047,4.386998736,4.979656095,5.552032431,2.49080237,2.71874868,11.61841652,22.38,10006.74452
1.152546202,2.17401683,2.480480769,4.574330463,6.290577976,2.713726142,3.116873794,12.98882209,25.11,10006.74561
2.365385189,3.217663423,3.724792762,3.810711137,7.095030976,3.257215577,3.526371639,14.30138283,28.18000102,10006.74569
1.579708105,2.695793812,3.636548894,3.863994068,7.072217411,3.213140918,3.488127493,14.40651417,28.17999999,10006.74584
1.095032605,2.075148023,2.920302414,4.543548256,6.290142963,2.732909669,3.075339959,13.01160741,25.11,10006.746
2.192453571,2.512155878,3.155969047,3.872319536,7.130004736,3.207540174,3.524400089,14.318055,28.18,10006.74638
2.350711083,4.202308654,4.368643364,4.836425655,5.607632769,2.570310128,2.79935492,11.40270161,22.37999943,10006.74754
1.469167903,4.041092352,4.080772505,4.925040649,5.548580574,2.528018931,2.773071722,11.5303287,22.37999993,10006.7496
1.664282931,2.266778743,4.200385549,4.995074552,5.665362485,2.493067221,2.731140607,11.49042969,22.38,10006.74986
2.116283318,4.630222151,4.810852686,4.831059949,5.594082789,2.443355389,2.916297845,11.42626364,22.37999966,10006.75129
3.304595339,3.416031328,3.837579997,4.88560444,5.665716475,2.55619905,2.816780019,11.34130446,22.38,10006.75367
1.535947053,2.853215201,4.312320112,4.974862909,5.607474874,2.512549639,2.744443432,11.51553205,22.38,10006.75484
1.881627233,2.074359661,2.848581989,3.956728325,7.153174516,3.160023089,3.511074948,14.35572745,28.18,10006.75525
1.673117965,3.149076171,3.920224586,4.972085281,5.604355103,2.515857113,2.77094454,11.48884324,22.38,10006.75585
1.008588091,2.338119873,2.492790278,4.62655444,6.243475775,2.707312407,3.108469299,13.05074252,25.11,10006.75761
1.936192061,2.240987226,3.295984107,3.924988011,7.138996538,3.194682435,3.498082182,14.34823884,28.18,10006.75906
1.135205892,1.612678593,3.51802948,4.592472361,6.367318813,2.731491209,3.015741243,12.99544874,25.11,10006.75961
1.700182813,2.906898581,4.259995997,4.385853684,6.302461923,2.861411551,3.097040545,12.8490861,25.11000012,10006.7604
2.420664659,3.795349289,4.21805851,4.332297134,6.305985657,2.901721311,3.140738729,12.76155565,25.11000135,10006.76292
1.432272191,3.726840143,3.901602413,4.408035551,6.237584827,2.856006006,3.112313303,12.90409566,25.10999979,10006.76452
1.839876665,1.871279752,2.266315241,4.065633803,7.176318147,3.100339812,3.541584694,14.36175735,28.18,10006.76605
1.250042494,1.73768322,2.986309114,3.560459138,7.992746241,3.541202917,3.876064439,16.2099864,31.62,10006.76642
1.892192659,3.387574733,3.942189935,4.984779301,5.61047639,2.530806893,2.784473011,11.45424371,22.38,10006.76718
2.175007447,2.283833925,3.933997794,4.435664131,6.381488238,2.844715858,3.098911614,12.78488427,25.10999998,10006.76746
1.527420273,2.475709224,4.029505227,4.456589005,6.315787716,2.831845973,3.080016983,12.88234933,25.11,10006.76769
1.595089831,3.595684217,4.939975718,4.95694294,5.577331117,2.133464464,3.165751142,11.50347072,22.38001745,10006.76889
3.159639425,3.1858454,3.205445592,3.904443515,7.122846102,3.248468662,3.560439149,14.24824591,28.17999982,10006.77437
1.711007951,1.879214493,3.263424187,4.015509449,7.164955913,3.163196031,3.469622646,14.38222541,28.18,10006.7763
1.826983255,2.147993471,3.699474682,3.968622212,7.140942745,3.202536019,3.472846,14.3636752,28.17999996,10006.77712
1.076078026,1.632570619,4.255829774,4.621349929,6.351440313,2.751968701,2.986940661,13.01965032,25.11,10006.77798
2.164876037,2.357503646,3.197035251,3.977007447,7.141608705,3.202320695,3.515110494,14.32096011,28.18,10006.77985
4.460064799,4.768741853,4.774366576,4.875820294,5.732802623,2.548344881,2.796660471,11.30210939,22.37991736,10006.77996
1.710038812,2.079660198,2.728036267,3.56446561,7.999228381,3.575908276,3.942472319,16.10239102,31.62,10006.78096
1.891004292,2.302643952,2.609295796,4.602923612,6.362436808,2.772454131,3.155699297,12.81940976,25.11,10006.78255
1.06817751,2.151206027,2.396999508,3.63694001,7.903384285,3.510670241,3.927858479,16.27808699,31.62,10006.78326
1.255561958,2.291463339,2.808272156,4.650476066,6.296587149,2.752046975,3.108137818,12.95322806,25.11,10006.78642
2.631179931,2.790907343,2.814314654,3.534031553,7.989139884,3.637752432,3.993078828,16.00002881,31.61999996,10006.79243
2.937245289,4.053674262,4.407504721,4.412822637,6.315914115,1.722392552,4.346448989,12.72522755,25.10998321,10006.79592
1.388914555,2.746616792,3.484773602,4.582906871,6.279545467,2.814249248,3.101211937,12.91499335,25.11,10006.79675
1.178831689,1.369543631,2.706875099,4.838765905,6.430510739,2.66545541,3.03488509,12.97914876,25.11,10006.79676
1.762195723,2.606741815,4.088878874,4.527902891,6.327442821,2.849620022,3.094200225,12.83873693,25.11,10006.79731
1.566079229,3.099994483,3.49253781,4.008640882,7.046656301,3.218875139,3.505199909,14.40926865,28.18,10006.79736
1.491536856,1.656147953,2.767048842,4.741766864,6.411793042,2.723293196,3.084689058,12.8902247,25.11,10006.79838
1.51805007,3.900572745,4.054739016,4.501656378,6.241108449,2.868943306,3.115578517,12.88437059,25.11000086,10006.7986
3.091276132,3.526089364,3.796733292,4.46624001,6.338428072,2.895720316,3.159105975,12.7167455,25.10999986,10006.80043
2.241598961,2.821315124,3.844829678,4.525677524,6.343194819,2.864330276,3.12441984,12.77805506,25.11,10006.80354
2.616134517,3.851621568,3.912582603,4.477892987,6.311758696,2.898264272,3.153855349,12.74612167,25.10999999,10006.8051
1.841400676,2.888887377,3.665516285,4.564057815,6.314810825,2.847921938,3.120734804,12.82653243,25.11,10006.80716
2.091783866,2.603950199,4.087267214,4.548650543,6.350000892,2.860648734,3.105319921,12.79403043,25.10999998,10006.8086
2.679753693,3.06879121,4.357682237,4.496022028,6.347144565,2.895318915,3.125952313,12.74158443,25.11000022,10006.80942
1.935213923,3.256215337,4.237047622,4.534985911,6.301874847,2.879369594,3.115386203,12.81336949,25.11000013,10006.81331
3.173668458,3.50368563,3.630479329,3.991550238,7.110296245,3.273192707,3.548965137,14.24754797,28.18000206,10006.81439
2.394618678,3.369585208,3.482381016,3.548931337,7.950217671,3.679752496,3.971228903,16.01880223,31.6200013,10006.81445
1.045932049,2.777194839,3.389925326,3.635027197,7.846017594,3.595470252,3.890469696,16.2880426,31.62000014,10006.81451
1.787727293,3.257702725,3.588993116,4.583585477,6.291140075,2.852772744,3.131402465,12.83468472,25.11,10006.81516
1.195617451,4.255017935,4.465893008,4.576015242,6.186264053,2.861114077,3.089424585,12.97319396,25.10999668,10006.81797
1.00829728,2.44376727,3.544762768,4.728027218,6.234159386,2.771424395,3.053530721,13.0508855,25.11,10006.81797
2.547598582,2.926531707,3.561763523,4.03563883,7.117719144,3.247628817,3.528388783,14.28626326,28.18000001,10006.81826
1.528584174,2.504853611,3.031485497,4.131150769,7.081062433,3.175983103,3.505854388,14.41710008,28.18,10006.81972
1.118807512,2.358796115,2.55803286,4.827043998,6.266020339,2.725574934,3.116500327,13.0019044,25.11,10006.82339
1.211629399,2.188476143,2.205066589,4.275841818,7.067135758,3.07834788,3.531848924,14.50266744,28.18,10006.82401
1.326348264,2.019985894,3.837822245,4.151508263,7.104039763,3.174207628,3.434777631,14.4669749,28.17999992,10006.82556
1.304306741,1.932182611,2.220705423,4.903790325,6.344602009,2.688372611,3.138679972,12.93834541,25.11,10006.82611
1.170446041,1.300876194,3.658405585,3.750130085,8.076223299,3.512698126,3.793887546,16.23718834,31.61999732,10006.82666
1.069368645,1.581848361,4.472533528,4.7931385,6.35980373,2.752015525,2.975615015,13.02256561,25.10999988,10006.82689
1.891969149,1.926610226,3.657447748,4.702086185,6.404885713,2.806212329,3.079627036,12.81927492,25.11,10006.82732
1.691686818,3.021125638,3.436810855,4.100874,7.062719938,3.220374725,3.511342352,14.38556298,28.18,10006.82846
1.489811114,3.04297613,3.611745012,4.665318232,6.274006317,2.834253091,3.111127577,12.89061302,25.11,10006.83012
2.631967779,3.405808056,4.150034319,4.570914345,6.329322458,2.897370539,3.138335053,12.74497193,25.10999998,10006.83225
2.499505253,2.803700994,3.43623602,3.614559726,7.983381545,3.667694371,3.958884066,16.01003989,31.61999988,10006.83365
2.519440358,3.357312586,3.981590956,4.05375597,7.096545989,3.270867963,3.524120328,14.28845715,28.17999143,10006.83464
1.09985757,2.643426582,3.397797338,3.69237245,7.866848836,3.5971182,3.891428169,16.26460433,31.61999953,10006.83612
1.234394066,1.361634644,2.902399233,4.959266061,6.442177181,2.681611623,3.026154162,12.96005703,25.11,10006.83782
3.104634099,3.598870576,4.531344662,4.560034937,6.339034534,2.879093156,3.175277458,12.7160496,25.10945475,10006.83883
2.595395522,2.914111163,3.377811685,4.107683122,7.120254524,3.240523367,3.536573239,14.28264886,28.17999999,10006.83906
2.367324986,3.395561139,3.729676747,4.083714505,7.086665044,3.262001732,3.53012431,14.30120887,28.17999996,10006.84007
1.079628547,1.132107705,1.585907115,4.036778512,8.115092967,3.300615416,3.931169369,16.27312225,31.62,10006.84035
1.203932194,2.880532499,2.915854535,4.802889981,6.243426127,2.776657725,3.119610366,12.97030578,25.11,10006.84157
1.482145329,3.460749499,3.503481581,4.699454407,6.253303043,2.839458873,3.12488925,12.89234884,25.11,10006.84237
1.103814634,1.510876135,4.598134202,4.864181864,6.381949234,2.751296694,2.968779487,13.00797464,25.11000005,10006.84627
1.494001751,2.843499301,4.284049557,4.70165035,6.286004745,2.850449567,3.083874056,12.88967164,25.11,10006.84818
1.091619475,2.628806998,3.093780212,4.843095581,6.238682813,2.767526476,3.090755644,13.01303507,25.11,10006.84834
1.291286574,1.455254044,2.415964283,3.858156507,8.054977264,3.476949308,3.890862712,16.19721072,31.62,10006.84946
1.747982642,1.930166526,2.658798264,3.770296666,8.021022991,3.563411604,3.939521374,16.09604403,31.62,10006.85151
1.119748913,1.756202901,4.16968618,4.86189428,6.338940818,2.764852151,3.004678354,13.00152868,25.11,10006.85224
2.224329619,3.221507625,3.234529818,4.157834506,7.087813957,3.234117362,3.543281847,14.31478683,28.17999999,10006.85269
2.707429317,2.711535353,2.986327852,3.690391565,7.997058904,3.64670229,3.981561779,15.99467703,31.62,10006.85377
1.025939875,1.546411591,3.716435674,4.341655959,7.124650213,3.104458331,3.373533461,14.57735799,28.18,10006.85584
2.732686144,3.052801976,3.353662794,4.153096803,7.117299692,3.245774358,3.543955803,14.27297016,28.18000001,10006.85599
1.775662005,2.83873045,2.9036387,4.804444713,6.312842517,2.808088449,3.152483914,12.83658512,25.11,10006.85712
1.678677862,3.506281788,3.646980203,4.164631758,7.038683033,3.239631845,3.513831633,14.38785351,28.18000002,10006.85717
2.415607604,3.869762974,4.000717684,4.665288372,6.303256055,2.897400218,3.14735645,12.76198726,25.10999999,10006.8597
2.634393847,2.758386236,4.122098793,4.696892362,6.36386695,2.879370564,3.121965504,12.74479698,25.11,10006.86038
1.697065905,2.333520336,4.357516048,4.76921769,6.344455485,2.843214125,3.072704249,12.84962617,25.11000002,10006.86393
1.023209126,2.622608161,3.183025447,3.790438041,7.851320583,3.577927101,3.892093646,16.29865866,31.61999999,10006.86413
1.510896466,3.23723249,3.663155218,3.712153264,7.912310953,3.60928594,3.957467269,16.14092972,31.61999388,10006.86508
2.148152655,2.95408481,4.568472556,4.708212269,6.330384637,2.886482711,3.105374369,12.7877583,25.11000002,10006.86693
2.246965565,2.611895747,3.121506483,4.233488356,7.125170675,3.210974432,3.531332569,14.31252232,28.18,10006.86727
3.559644778,3.924588997,3.983645203,4.665182172,6.334673097,2.914418248,3.165445211,12.69546347,25.11000002,10006.86753
3.743200353,3.967431519,4.590716964,4.638179762,6.337457119,2.931303622,3.15268563,12.68859794,25.11004431,10006.86847
1.659729037,2.121233424,4.036456504,4.245037791,7.130087869,3.20537466,3.453283556,14.39125426,28.18000035,10006.86862
1.167376555,1.836032533,2.838377482,3.857256679,7.963170924,3.533102154,3.885416111,16.23831081,31.62,10006.87067
1.198937578,3.110172094,3.482800832,4.852178613,6.229744865,2.810547006,3.097672239,12.97203589,25.11,10006.87158
1.331501443,2.296801246,3.660663374,4.285593591,7.074936103,3.183186717,3.456361252,14.46551593,28.18,10006.87203
1.967522904,2.376996921,2.38761344,4.950105661,6.360786128,2.760629478,3.179457746,12.80912665,25.11,10006.87435
1.061859996,2.306434941,3.673539289,3.808557248,7.886350095,3.589957295,3.862821092,16.28087226,31.62000074,10006.87517
1.400862624,3.43504877,3.989923086,4.797954872,6.244596876,2.851424391,3.102055797,12.91192294,25.11,10006.87588
1.29913106,2.543466201,2.587374745,4.973870778,6.281645809,2.750994706,3.137486845,12.93987264,25.11,10006.87608
3.063429081,3.550360345,3.5924869,3.696177948,7.97233463,3.697002214,3.977439537,15.97322962,31.620006,10006.87613
1.51001732,2.729034505,4.055949326,4.820022415,6.295153977,2.841086273,3.08763772,12.88612203,25.11,10006.87717
1.422884554,1.571338556,4.858579241,4.915160275,6.420019092,2.765632181,3.0179463,12.90639927,25.10999684,10006.8785
1.052099303,1.919869016,2.224646776,4.503316799,7.067814278,3.048717924,3.498227487,14.56524031,28.18,10006.88062
2.14233011,2.486985235,3.449678356,4.845595003,6.361851262,2.834937952,3.12482005,12.78839074,25.11,10006.88137
2.257595188,2.815343512,3.579649233,3.745989689,7.971863933,3.668630906,3.948030748,16.03147494,31.62000052,10006.88193
1.243952847,2.77729106,3.618029156,3.792696951,7.884074396,3.623778455,3.90020279,16.21194464,31.62000028,10006.88205
2.366045595,2.488334642,3.712215857,3.751191377,8.000374476,3.658884896,3.939594017,16.02150007,31.62035346,10006.88229
2.371553081,2.428265463,2.915512771,4.893265785,6.377992143,2.811591357,3.154584196,12.7658323,25.11,10006.88341
1.436694061,2.66277662,3.307708939,3.800721528,7.918764722,3.620444954,3.922769116,16.15802121,31.62,10006.88365
2.225606345,2.548302079,3.340945937,4.864289014,6.361380138,2.834822778,3.134139205,12.77965788,25.11,10006.88649
2.159143405,2.296539454,3.4283962,3.790264578,8.006932275,3.639906008,3.9315884,16.04157333,31.62000001,10006.88716
1.186923347,1.707645167,3.187456132,3.901261266,7.987172279,3.543920321,3.857650205,16.2312572,31.62,10006.89003
1.711656013,2.482838124,3.973239278,4.871803778,6.332825057,2.83918818,3.090871994,12.84711477,25.11,10006.89064
1.52172003,3.67331384,4.735890304,4.802389033,6.249463975,2.882766638,3.094192736,12.88357591,25.10999926,10006.89192
1.044654994,1.352231957,3.202697715,4.52817309,7.175445588,3.06184536,3.374082134,14.56862692,28.18,10006.89381
1.247336185,3.069481437,4.860674936,4.869175841,6.240621371,2.300724306,3.612794187,12.95585424,25.10999411,10006.89698
2.002871992,2.238884261,4.215972195,4.884406369,6.37600477,2.846080249,3.083273465,12.80464152,25.11,10006.89738
1.676838881,2.791622891,3.854742444,4.308925229,7.075017251,3.228690755,3.488111873,14.38818011,28.17999999,10006.89842
1.385903419,3.005694157,3.525620867,4.927354206,6.263463179,2.823561667,3.107199654,12.9157755,25.11,10006.89847
2.478795444,2.831277659,3.128436354,4.900278809,6.353243279,2.84019867,3.159847175,12.75671088,25.11,10006.89896
1.771448521,2.214480096,4.246814307,4.910870173,6.3621592,2.837557595,3.073028318,12.83725489,25.11,10006.90061
3.029773125,3.148470929,3.815074195,4.831723431,6.353792823,2.887030105,3.149148213,12.72002886,25.11,10006.90201
1.616952833,3.361312331,4.231550206,4.865277413,6.271640088,2.868906106,3.105230193,12.86422362,25.11000001,10006.90285
2.20497942,2.92678438,3.535961491,4.888704269,6.334956216,2.855237873,3.138046425,12.78175949,25.11,10006.90289
2.619612503,2.658157591,3.396850383,4.905004863,6.370166252,2.849787733,3.144178091,12.74586792,25.11,10006.90479
1.002125255,4.421522504,4.742689479,4.907481118,6.1421177,2.851523081,3.062418259,13.05393969,25.10999873,10006.90654
2.489931723,3.181949861,4.729947377,4.8193231,6.334260835,2.895727778,3.124258739,12.7558648,25.11011215,10006.90657
1.684166404,2.996963857,3.714726811,4.931970086,6.295894125,2.846512147,3.11571095,12.85188278,25.11,10006.91063
2.182077526,2.374997629,2.540146942,3.907273904,8.000956813,3.593112872,3.986790886,16.03913943,31.62,10006.91066
1.475189544,3.013486021,4.449431146,4.913142103,6.273952233,2.858680058,3.083428209,12.8939395,25.11,10006.91122
2.365385189,3.217663423,3.724792762,3.810711137,7.954879869,3.681780316,3.961939388,16.02138232,31.61998189,10006.91196
1.579708105,2.695793812,3.636548894,3.863994068,7.932227719,3.643135687,3.918122404,16.12651417,31.61999998,10006.91428
2.350711083,4.202308654,4.368643364,4.836425655,6.290287842,2.911480352,3.140529266,12.7677019,25.10999936,10006.91474
2.192453571,2.512155878,3.155969047,3.872319536,7.990004968,3.63754007,3.954399962,16.038055,31.62,10006.91511
1.16708852,2.919867047,4.386998736,4.979656095,6.23453245,2.832052092,3.059998925,12.98341652,25.10999999,10006.91673
2.116283318,4.630222151,4.810852686,4.831059949,6.270783306,2.858164882,3.189776076,12.79126381,25.10998807,10006.91792
1.469167903,4.041092352,4.080772505,4.925040649,6.231065519,2.869276634,3.114329183,12.89532874,25.11000007,10006.91946
3.304595339,3.416031328,3.837579997,4.88560444,6.348216457,2.897449086,3.158029999,12.70630446,25.11,10006.9218
1.664282931,2.266778743,4.200385549,4.995074552,6.347862488,2.834317218,3.072390607,12.85542969,25.11,10006.92197
1.095032605,2.075148023,2.920302414,4.543548256,7.057642963,3.11665967,3.459089959,14.54660741,28.18,10006.92226
1.152546202,2.17401683,2.480480769,4.574330463,7.058077976,3.097476141,3.500623794,14.52382209,28.18,10006.92304
1.535947053,2.853215201,4.312320112,4.974862909,6.289974874,2.853799652,3.085693419,12.88053206,25.11,10006.92574
1.881627233,2.074359661,2.848581989,3.956728325,8.013174517,3.590023089,3.941074948,16.07572745,31.62,10006.92645
1.673117965,3.149076171,3.920224586,4.972085281,6.286855108,2.857107105,3.112194543,12.85384324,25.11,10006.92655
1.936192061,2.240987226,3.295984107,3.924988011,7.998996535,3.624682531,3.928082091,16.06823884,31.62,10006.92854
1.700182813,2.906898581,4.259995997,4.385853684,7.069961913,3.244092016,3.481860066,14.38408604,28.18000004,10006.92929
2.420664659,3.795349289,4.21805851,4.332297134,7.073575208,3.272610139,3.537257734,14.29655498,28.17999806,10006.92958
1.432272191,3.726840143,3.901602413,4.408035551,7.004765532,3.239856055,3.496282673,14.43909576,28.18000002,10006.93376
1.008588091,2.338119873,2.492790278,4.62655444,7.010975775,3.091062407,3.492219299,14.58574252,28.18,10006.93555
1.135205892,1.612678593,3.51802948,4.592472361,7.134818813,3.115241207,3.399491244,14.53044874,28.18,10006.93609
1.892192659,3.387574733,3.942189935,4.984779301,6.29297639,2.872056888,3.125723016,12.81924371,25.11,10006.93702
2.175007447,2.283833925,3.933997794,4.435664131,7.148988035,3.228466166,3.482661534,14.31988428,28.18000001,10006.93738
1.595089831,3.595684217,4.939975718,4.95694294,6.259841387,2.42274704,3.558949605,12.868462,25.11000003,10006.93764
1.527420273,2.475709224,4.029505227,4.456589005,7.083287765,3.215594055,3.463768839,14.41734933,28.17999999,10006.93834
1.839876665,1.871279752,2.266315241,4.065633803,8.036318147,3.530339812,3.971584694,16.08175735,31.62,10006.94046
3.159639425,3.1858454,3.205445592,3.904443515,7.982887437,3.678447977,3.990418709,15.968246,31.62000012,10006.94133
4.460064799,4.768741853,4.774366576,4.875820294,6.758357721,2.729319535,2.955213281,12.66715071,25.11004125,10006.94481
1.826983255,2.147993471,3.699474682,3.968622212,8.000938165,3.632533939,3.902852686,16.08367522,31.62000001,10006.94637
1.711007951,1.879214493,3.263424187,4.015509449,8.024955921,3.593196026,3.899622642,16.10222541,31.62,10006.94753
2.164876037,2.357503646,3.197035251,3.977007447,8.001608811,3.632320613,3.945110461,16.04096011,31.61999999,10006.94914
1.076078026,1.632570619,4.255829774,4.621349929,7.118940377,3.135716481,3.370692779,14.55465032,28.17999996,10006.95338
1.891004292,2.302643952,2.609295796,4.602923612,7.129936808,3.156204131,3.539449297,14.35440976,28.18,10006.95678
2.937245289,4.053674262,4.407504721,4.412822637,7.083785214,2.047850384,4.788145203,14.26023595,28.18001675,10006.9619
1.255561958,2.291463339,2.808272156,4.650476066,7.06408715,3.135796974,3.491887818,14.48822806,28.18,10006.9619
1.566079229,3.099994483,3.49253781,4.008640882,7.906656563,3.648874341,3.935200444,16.12926865,31.62,10006.96597
1.762195723,2.606741815,4.088878874,4.527902891,7.094941888,3.233376995,3.477944192,14.37373693,28.18000001,10006.96721
1.51805007,3.900572745,4.054739016,4.501656378,7.008505075,3.252749858,3.499375408,14.41937016,28.1800005,10006.96742
3.091276132,3.526089364,3.796733292,4.46624001,7.105927924,3.279470222,3.542856411,14.25174557,28.18000013,10006.96781
1.388914555,2.746616792,3.484773602,4.582906871,7.047045475,3.197999233,3.484961944,14.44999335,28.18,10006.96866
2.616134517,3.851621568,3.912582603,4.477892987,7.079990834,3.281607353,3.537280121,14.28112168,28.17999999,10006.97237
2.241598961,2.821315124,3.844829678,4.525677524,7.110694789,3.248079988,3.508170158,14.31305506,28.18,10006.97267
1.491536856,1.656147953,2.767048842,4.741766864,7.179293042,3.107043196,3.468439058,14.4252247,28.18,10006.97571
2.679753693,3.06879121,4.357682237,4.496022028,7.114640999,3.278951223,3.509823187,14.27658432,28.17999973,10006.97686
1.841400676,2.888887377,3.665516285,4.564057815,7.082310884,3.231671898,3.504484789,14.36153243,28.18,10006.97724
1.178831689,1.369543631,2.706875099,4.838765905,7.198010739,3.04920541,3.41863509,14.51414876,28.18,10006.97768
2.091783866,2.603950199,4.087267214,4.548650543,7.117500804,3.24440242,3.489066355,14.32903044,28.18000002,10006.97798
3.173668458,3.50368563,3.630479329,3.991550238,7.968937149,3.704020746,3.979496207,15.96754694,31.62000104,10006.98047
1.935213923,3.256215337,4.237047622,4.534985911,7.069379491,3.26311318,3.499137846,14.34836942,28.17999994,10006.98169
1.787727293,3.257702725,3.588993116,4.583585477,7.058640062,3.23652277,3.515152452,14.36968472,28.18,10006.98503
2.547598582,2.926531707,3.561763523,4.03563883,7.977719537,3.677628011,3.958389192,16.00626326,31.62,10006.98564
1.195617451,4.255017935,4.465893008,4.576015242,6.956381792,3.235646524,3.479735971,14.50819563,28.17995991,10006.98726
1.528584174,2.504853611,3.031485497,4.131150769,7.941062426,3.605983107,3.935854391,16.13710008,31.62,10006.99067
1.00829728,2.44376727,3.544762768,4.728027218,7.001659386,3.155174395,3.437280721,14.5858855,28.18,10006.99256
1.326348264,2.019985894,3.837822245,4.151508263,7.964039748,3.604209683,3.864775698,16.18697494,31.62000007,10006.99665
1.691686818,3.021125638,3.436810855,4.100874,7.922758283,3.650349663,3.94132884,16.10556298,31.61999977,10006.99727
2.631967779,3.405808056,4.150034319,4.570914345,7.096823129,3.281120147,3.522084793,14.27997194,28.18000001,10006.9998
1.891969149,1.926610226,3.657447748,4.702086185,7.172385713,3.189962329,3.463377035,14.35427492,28.18,10006.99995
1.211629399,2.188476143,2.205066589,4.275841818,7.927135758,3.50834788,3.961848924,16.22266744,31.62,10007.0001
1.118807512,2.358796115,2.55803286,4.827043998,7.033520338,3.109324935,3.500250327,14.5369044,28.18,10007.0008
2.519440358,3.357312586,3.981590956,4.05375597,7.956913645,3.675610389,3.978996789,16.00846143,31.61998226,10007.00093
1.489811114,3.04297613,3.611745012,4.665318232,7.041506424,3.218003037,3.494877522,14.42561302,28.18,10007.00117
1.069368645,1.581848361,4.472533528,4.7931385,7.12730315,3.135763244,3.359368045,14.55756567,28.18000011,10007.00272
3.104634099,3.598870576,4.531344662,4.560034937,7.10460278,3.016725079,3.807881896,14.25132223,28.18053198,10007.0053
1.304306741,1.932182611,2.220705423,4.903790325,7.112102008,3.072122611,3.522429972,14.47334541,28.18,10007.00585
2.367324986,3.395561139,3.729676747,4.083714505,7.946657368,3.692005813,3.960127991,16.02120889,31.62000007,10007.00694
2.595395522,2.914111163,3.377811685,4.107683122,7.980254513,3.670523456,3.96657317,16.00264887,31.62000001,10007.00696
1.482145329,3.460749499,3.503481581,4.699454407,7.020803025,3.223208887,3.508639247,14.42734884,28.17999999,10007.01322
1.203932194,2.880532499,2.915854535,4.802889981,7.010926127,3.160407728,3.503360364,14.50530578,28.18,10007.01606
1.234394066,1.361634644,2.902399233,4.959266061,7.209677181,3.065361623,3.409904162,14.49505703,28.18,10007.0181
1.494001751,2.843499301,4.284049557,4.70165035,7.053504128,3.234189706,3.467634531,14.42467163,28.18,10007.01846
2.224329619,3.221507625,3.234529818,4.157834506,7.947816728,3.664116244,3.973280202,16.03478683,31.62000001,10007.02102
1.103814634,1.510876135,4.598134202,4.864181864,7.149446688,3.135044361,3.352534226,14.54297461,28.17999988,10007.02232
